Employee ID,Name,Department,Job Role,Performance Score,KPI Score,Attendance (%),Peer Rating,Task Completion (%),Work Hours Logged,Manager Feedback,Training Hours,Promotion Eligibility,Attendance Status,Performance Category,Productivity Index,Work Efficiency,standardize mf
609935,Ivan Garde,HR,Employee Relations,64,86.07,91.49,3.2,93.44,48,4.3,4,No,Good,Average,51.09,1.946666667,Excellent
476904,Zain Bora,IT,Data Analyst,69,60.46,81.82,4.1,86.21,39,4.2,6,No,Average,Average,44.52,2.210512821,Excellent
485690,Madhup Trivedi,HR,Employee Relations,63,77.05,83.2,3.1,84.35,40,3.5,29,No,Average,Average,47.71666667,2.10875,Average
764583,Anay Rattan,Sales,Account Manager,67,64.12,86.05,4.1,97.89,35,3.4,28,No,Average,Average,45.07333333,2.796857143,Average
695958,Khushi Thaman,Finance,Financial Analyst,82,76.02,84.14,4,72.52,51,3.3,20,No,Average,Good,54.00666667,1.421960784,Average
604624,Myra Vala,Sales,Account Manager,64,89.89,99.14,4.2,96.67,53,3.3,5,No,Excellent,Average,52.69666667,1.823962264,Average
694488,Mahika Acharya,IT,Software Engineer,61,74.64,92.57,4.7,91.25,47,3.4,16,No,Good,Average,46.78,1.941489362,Average
477031,Aaryahi Vala,Finance,Accountant,77,71.56,96.89,4.2,83.15,47,4.6,1,No,Excellent,Good,50.92,1.769148936,Excellent
184613,Shlok Dugar,Marketing,Marketing Executive,98,88.93,80.74,4.4,95.3,42,3.5,1,No,Average,Outstanding,63.77666667,2.269047619,Average
170795,Heer Khurana,HR,HR Manager,65,66.61,91.25,4.1,80.21,51,3.5,2,No,Good,Average,45.23666667,1.572745098,Average
745468,Adah Iyengar,Sales,Sales Executive,59,64.86,90.94,4.5,86.66,48,3.1,22,No,Good,Needs Improvement,42.78666667,1.805416667,Average
709514,Anaya Kashyap,Sales,Account Manager,65,93.32,95.84,3.6,71.59,42,4.9,18,No,Excellent,Average,53.97333333,1.70452381,Excellent
342115,Vritika Bakshi,IT,Software Engineer,63,87.43,76.25,4.2,76.62,42,3.4,3,No,Poor,Average,51.54333333,1.824285714,Average
309326,Madhup Samra,HR,Recruitment Specialist,84,63.64,99.8,4.7,77.24,46,3.8,27,No,Excellent,Good,50.78,1.679130435,Average
668705,Romil Iyengar,HR,Recruitment Specialist,81,75.64,89.08,3.3,89.32,53,3.6,4,No,Average,Good,53.31333333,1.685283019,Average
379524,Mehul Rout,Finance,Auditor,59,85.78,78.67,3,84.54,36,4.5,2,No,Poor,Needs Improvement,49.26,2.348333333,Excellent
197410,Myra Badami,IT,Software Engineer,62,91.4,97.91,4,77.08,47,4.9,30,No,Excellent,Average,52.46666667,1.64,Excellent
557958,Shanaya Kaur,IT,Cybersecurity Specialist,65,74.54,90.12,3.6,76.2,41,4.4,23,No,Good,Average,47.71333333,1.858536585,Excellent
826319,Indrajit Deol,IT,Cybersecurity Specialist,57,60.62,91.67,4.6,81.76,55,4.8,10,No,Good,Needs Improvement,40.74,1.486545455,Excellent
412248,Vihaan Tiwari,Finance,Auditor,59,84.19,86.44,3.4,78.89,47,4.3,23,No,Average,Needs Improvement,48.86333333,1.678510638,Excellent
780301,Anvi Sant,Marketing,Content Strategist,97,87.15,86.45,3.4,77.45,50,4.5,3,Yes,Average,Outstanding,62.51666667,1.549,Excellent
391183,Gokul Ramaswamy,Sales,Sales Executive,65,68.72,81.09,3.7,82.76,40,4.3,27,No,Average,Average,45.80666667,2.069,Excellent
368928,Pari Mangal,Finance,Auditor,68,70.76,96.04,4,91.74,40,3.3,14,No,Excellent,Average,47.58666667,2.2935,Average
152322,Badal Shanker,Finance,Auditor,64,67.35,84.74,4.4,84.03,47,3.3,17,No,Average,Average,45.25,1.78787234,Average
758736,Ishaan Anne,Marketing,Content Strategist,83,62.7,79.01,3.2,73.32,52,3.6,19,No,Poor,Good,49.63333333,1.41,Average
162810,Veer Biswas,Finance,Auditor,71,81.42,94.1,3.5,76.04,39,3.8,21,No,Good,Average,51.97333333,1.94974359,Average
569167,Madhav Anand,HR,HR Manager,85,65.17,82.35,3.6,94.88,52,4.7,22,No,Average,Good,51.25666667,1.824615385,Excellent
355253,Siya Krish,Sales,Sales Executive,60,91.26,87.84,3.7,87.51,43,3.4,22,No,Average,Average,51.65333333,2.035116279,Average
891662,Saira Balay,Sales,Account Manager,62,77.35,98.36,3.9,85.81,55,4.3,12,No,Excellent,Average,47.75,1.560181818,Excellent
774064,Riaan Lad,HR,HR Manager,81,80.23,89.23,4.2,97.15,45,3.3,0,No,Average,Good,55.14333333,2.158888889,Average
728646,Armaan Saini,HR,HR Manager,82,60.81,99.13,4.4,76.43,50,3.6,16,No,Excellent,Good,49.07,1.5286,Average
505259,Navya Shankar,Marketing,SEO Specialist,61,69.62,76.35,3.4,96.77,35,4,24,No,Poor,Average,44.67333333,2.764857143,Excellent
462042,Rasha Kapoor,Finance,Accountant,75,79.72,96.59,3.2,73.98,45,3.2,30,No,Excellent,Good,52.64,1.644,Average
939775,Emir Cherian,Sales,Account Manager,63,85.73,78.63,4.1,84.06,50,3.3,13,No,Poor,Average,50.94333333,1.6812,Average
704703,Samiha Solanki,Marketing,Marketing Executive,54,83.37,98.3,4.8,89.21,53,4.4,29,No,Excellent,Needs Improvement,47.39,1.683207547,Excellent
626564,Elakshi Borah,HR,HR Manager,94,83.54,82.81,3.3,71.43,52,4.2,25,Yes,Average,Outstanding,60.28,1.373653846,Excellent
609775,Dhanush Mahal,Marketing,Marketing Executive,50,62.25,94,4.2,94.71,43,4.8,10,No,Good,Needs Improvement,38.81666667,2.20255814,Excellent
215780,Jivin Majumdar,Finance,Auditor,54,85.36,85.29,3.4,72.18,45,3.4,15,No,Average,Needs Improvement,47.58666667,1.604,Average
295853,Mohanlal Raju,Finance,Auditor,84,90.42,78.14,4.3,89.12,48,3.5,6,No,Poor,Good,59.57333333,1.856666667,Average
996507,Divyansh Dara,Finance,Financial Analyst,73,84.41,76.93,4.4,97.1,47,3.2,25,No,Poor,Average,53.93666667,2.065957447,Average
787897,Myra Contractor,IT,Data Analyst,98,73.95,88.27,4.3,79.91,44,4.7,25,Yes,Average,Outstanding,58.75,1.816136364,Excellent
956601,Divit Borra,Marketing,Marketing Executive,83,79.81,96.27,3.4,83.52,51,4.4,0,No,Excellent,Good,55.40333333,1.637647059,Excellent
867506,Mishti Ahluwalia,HR,Employee Relations,77,61.47,83.08,4.9,94.01,47,4,25,No,Average,Good,47.79,2.000212766,Excellent
781855,Hridaan Swamy,Marketing,Marketing Executive,86,84.41,89.07,3.3,94.66,42,4.1,7,Yes,Average,Good,57.90333333,2.253809524,Excellent
468292,Piya Basak,IT,Cybersecurity Specialist,78,60.03,91.52,4.7,70.44,45,4.9,12,No,Good,Good,47.57666667,1.565333333,Excellent
429690,Arnav Mander,IT,Cybersecurity Specialist,82,60.04,92.77,3.7,70.11,38,3.1,19,No,Good,Good,48.58,1.845,Average
836370,Mannat Rau,HR,Employee Relations,56,73.39,89.32,3.3,72.25,47,4.7,20,No,Average,Needs Improvement,44.23,1.537234043,Excellent
677859,Jayesh Chaudhary,Finance,Financial Analyst,57,94.92,92.04,3.9,70.88,50,4.9,27,No,Good,Needs Improvement,51.94,1.4176,Excellent
654359,Yashvi Halder,HR,Recruitment Specialist,81,70.12,88.37,4.7,82.35,53,3.1,25,No,Average,Good,51.94,1.553773585,Average
594994,Divit Lalla,Finance,Auditor,72,71.32,79.13,4,85.26,47,3.1,9,No,Poor,Average,49.10666667,1.814042553,Average
976678,Vihaan Edwin,Sales,Business Development,79,92.37,78.42,4.5,76.7,48,4,1,No,Poor,Good,58.62333333,1.597916667,Excellent
407888,Alia Sahota,Sales,Account Manager,67,92.37,88.76,3.9,83.31,40,4.1,27,No,Average,Average,54.42333333,2.08275,Excellent
424053,Adah Sahni,HR,Employee Relations,97,82.8,92.76,4.6,74.1,53,3.2,10,No,Good,Outstanding,61.46666667,1.398113208,Average
449851,Ela Jhaveri,Finance,Accountant,81,79.44,92.31,3.5,73.02,38,3.9,17,No,Good,Good,54.64666667,1.921578947,Average
198245,Arnav Dube,IT,Cybersecurity Specialist,98,92.86,97.4,3.2,99.81,52,4.2,11,Yes,Excellent,Outstanding,64.68666667,1.919423077,Excellent
821313,Piya Rajagopalan,Sales,Account Manager,60,73.59,75.88,3.8,84.18,52,3.1,29,No,Poor,Average,45.79666667,1.618846154,Average
292023,Zoya Kakar,IT,Data Analyst,100,92.95,100,5,85.49,42,3.4,24,No,Excellent,Outstanding,65.98333333,2.03547619,Average
532857,Purab Ghosh,Sales,Sales Executive,74,91.63,87.17,4.8,77.06,41,5,19,No,Average,Average,56.81,1.879512195,Excellent
726946,Aarna Varughese,IT,Software Engineer,51,94.03,83.66,4.4,91.3,53,3.8,26,No,Average,Needs Improvement,49.81,1.722641509,Average
863894,Jayan Sheth,Finance,Financial Analyst,51,89.74,77.21,4.5,85.24,36,4.5,22,No,Poor,Needs Improvement,48.41333333,2.367777778,Excellent
491437,Azad Dhar,HR,Employee Relations,61,79.87,93.27,3.1,85.16,41,3.9,4,No,Good,Average,47.99,2.077073171,Average
961385,Prerak Tandon,Marketing,Marketing Executive,71,79.77,76.24,4.1,81.66,42,3.9,9,No,Poor,Average,51.62333333,1.944285714,Average
204833,Onkar Kashyap,Sales,Account Manager,89,84.79,97.43,4.7,94.53,53,4.5,30,Yes,Excellent,Good,59.49666667,1.783584906,Excellent
118155,Aarav Trivedi,Finance,Accountant,56,74.37,86.09,4.5,71.19,42,4,23,No,Average,Needs Improvement,44.95666667,1.695,Excellent
727315,Sahil Andra,Marketing,Marketing Executive,92,68.88,98.38,4.1,75.09,35,4.9,21,Yes,Excellent,Outstanding,54.99333333,2.145428571,Excellent
291860,Faiyaz Talwar,Finance,Accountant,82,92.72,76.57,3.8,89.72,35,3.2,6,No,Poor,Good,59.50666667,2.563428571,Average
620525,Aniruddh Sodhi,Sales,Sales Executive,56,79.61,88.52,5,80.67,48,3.7,27,No,Average,Needs Improvement,46.87,1.680625,Average
623591,Gatik Baral,Sales,Business Development,59,73.54,93.75,4.4,90.82,52,4,4,No,Good,Needs Improvement,45.64666667,1.746538462,Excellent
364903,Ira Choudhary,HR,Employee Relations,99,84.81,89.71,4.4,96.82,47,4.7,7,Yes,Average,Outstanding,62.73666667,2.06,Excellent
897973,Arnav Krishna,Sales,Account Manager,81,85.31,86.32,3.3,93.21,47,3.3,22,No,Average,Good,56.53666667,1.983191489,Average
829635,Yuvraj  Sampath,IT,Cybersecurity Specialist,55,72,75.26,4,73.36,44,4.2,20,No,Poor,Needs Improvement,43.66666667,1.667272727,Excellent
518905,Heer Dewan,IT,Data Analyst,92,94.48,84.25,3.1,80.06,38,3.3,26,No,Average,Outstanding,63.19333333,2.106842105,Average
432623,Raunak Badal,IT,Cybersecurity Specialist,89,77.08,77.2,4.3,71.52,39,4.3,18,Yes,Poor,Good,56.79333333,1.833846154,Excellent
827816,Hazel Saini,IT,Data Analyst,87,78.72,92.17,4.1,73.92,45,4.5,8,Yes,Good,Good,56.60666667,1.642666667,Excellent
823527,Khushi Ram,Sales,Sales Executive,53,94.3,77.63,4.5,90.05,41,4.2,3,No,Poor,Needs Improvement,50.6,2.196341463,Excellent
605736,Lavanya Korpal,IT,Data Analyst,91,88.02,96.72,5,76.74,39,4.6,10,Yes,Excellent,Outstanding,61.34,1.967692308,Excellent
515717,Yuvaan Buch,Sales,Business Development,97,72.54,89.8,3.6,94.16,36,3.8,26,No,Average,Outstanding,57.71333333,2.615555556,Average
920993,Zaina Manne,Sales,Sales Executive,61,65.92,86.44,4.1,99.97,35,3.1,27,No,Average,Average,43.67333333,2.856285714,Average
675147,Diya Dhillon,Sales,Business Development,100,81.86,94.44,4.1,88.02,53,3.3,26,No,Good,Outstanding,61.98666667,1.660754717,Average
698709,Raghav Tandon,Finance,Accountant,65,77.49,77.71,3.7,98.13,54,4.4,16,No,Poor,Average,48.73,1.817222222,Excellent
264232,Oorja Varma,Marketing,Content Strategist,61,86.86,97.26,3.4,82.64,45,4.7,5,No,Excellent,Average,50.42,1.836444444,Excellent
481783,Vedika Dewan,Marketing,Content Strategist,79,88.79,85.86,4.5,87.57,41,3.6,21,No,Average,Good,57.43,2.135853659,Average
998209,Eva Chowdhury,Sales,Account Manager,97,87.04,76.18,4.8,83.06,39,4.7,16,Yes,Poor,Outstanding,62.94666667,2.12974359,Excellent
321762,Dishani Buch,IT,Cybersecurity Specialist,85,89.08,85.01,3.7,77.74,49,3.5,14,No,Average,Good,59.26,1.586530612,Average
192763,Rasha Suri,Finance,Financial Analyst,57,81.58,78.07,3.8,72.89,48,3.7,26,No,Poor,Needs Improvement,47.46,1.518541667,Average
168703,Kabir Varghese,IT,Cybersecurity Specialist,72,93.39,79.8,3.7,76.11,41,3,6,No,Poor,Average,56.36333333,1.856341463,Average
414096,Advik Hans,Finance,Accountant,89,78.03,94.57,3.1,78.56,52,3.3,14,No,Good,Good,56.71,1.510769231,Average
315200,Dhanuk Bal,Sales,Business Development,97,87.25,97.41,4.9,86.95,38,4.5,13,Yes,Excellent,Outstanding,63.05,2.288157895,Excellent
725495,Riya Bajwa,Sales,Business Development,56,92.58,83.63,4.6,91.13,46,3.4,17,No,Average,Needs Improvement,51.06,1.981086957,Average
285907,Jivin Kashyap,HR,Employee Relations,99,87.81,86.88,4.3,79.34,49,4.6,14,Yes,Average,Outstanding,63.70333333,1.619183673,Excellent
836144,Misha Krishna,Sales,Account Manager,74,70.64,85.65,4.7,77,46,4.3,23,No,Average,Average,49.78,1.673913043,Excellent
643444,Navya Tailor,HR,Recruitment Specialist,75,93,84.74,3.7,77.25,44,4.8,18,No,Average,Good,57.23333333,1.755681818,Excellent
149271,Azad Dhingra,Finance,Auditor,72,69.01,93.56,3.1,82.55,35,3.6,11,No,Good,Average,48.03666667,2.358571429,Average
268051,Kiaan Agate,IT,Cybersecurity Specialist,80,62.48,75.58,4.8,87.32,52,4.6,11,No,Poor,Good,49.09333333,1.679230769,Excellent
323889,Adira Kumar,Finance,Accountant,91,75.93,82.94,3.9,79.79,39,4.5,24,Yes,Average,Outstanding,56.94333333,2.045897436,Excellent
396950,Kismat Bhandari,Marketing,SEO Specialist,68,82.01,79.38,4.1,90.33,53,4.5,8,No,Poor,Average,51.37,1.704339623,Excellent
963676,Raghav Vala,IT,Data Analyst,98,89,79.08,3.2,85.19,48,3.1,10,No,Poor,Outstanding,63.4,1.774791667,Average
628051,Jivin Bhakta,IT,Cybersecurity Specialist,90,77.06,92,3.8,73.44,50,3.2,8,No,Good,Outstanding,56.95333333,1.4688,Average
974685,Dishani Dyal,Finance,Financial Analyst,50,76.5,91.04,3.9,76.45,50,3.1,17,No,Good,Needs Improvement,43.46666667,1.529,Average
380906,Jayant Kale,HR,HR Manager,73,92.35,99.14,4.2,99.1,49,4.1,17,No,Excellent,Average,56.51666667,2.02244898,Excellent
354777,Yashvi Yohannan,Marketing,Marketing Executive,59,93.19,78.21,3.9,91.96,44,3.3,14,No,Poor,Needs Improvement,52.03,2.09,Average
760925,Tara Deo,HR,Employee Relations,59,71.94,80.85,4.9,84.83,52,4.7,8,No,Average,Needs Improvement,45.28,1.631346154,Excellent
123983,Saanvi Sha,HR,Employee Relations,58,81.58,91.75,3.6,88.78,48,4.9,4,No,Good,Needs Improvement,47.72666667,1.849583333,Excellent
920467,Shlok Keer,Sales,Sales Executive,60,91.26,90.62,3.3,74.21,55,4.2,24,No,Good,Average,51.52,1.349272727,Excellent
186309,Hiran Kata,Sales,Sales Executive,79,68.15,95.55,3.3,74.5,38,3.1,24,No,Excellent,Good,50.15,1.960526316,Average
616423,Madhav Dewan,Marketing,SEO Specialist,86,82.57,80.74,3.5,70.39,49,3.9,29,No,Average,Good,57.35666667,1.436530612,Average
902228,Aarna Sharaf,Sales,Business Development,58,89.35,89.66,4.1,88.93,46,3.8,28,No,Average,Needs Improvement,50.48333333,1.93326087,Average
473464,Shanaya Rao,Sales,Sales Executive,80,77.38,85.83,3.7,81.38,35,3.7,19,No,Average,Good,53.69333333,2.325142857,Average
300481,Dhanush Garde,Marketing,Marketing Executive,96,93.77,96.37,3.2,94.01,40,3.9,9,No,Excellent,Outstanding,64.32333333,2.35025,Average
402921,Tejas Sarna,Sales,Sales Executive,71,81.93,87.68,4.5,90.82,50,3.6,26,No,Average,Average,52.47666667,1.8164,Average
543100,Misha Jha,IT,Cybersecurity Specialist,68,67.18,88.42,3.9,91.87,38,4.4,23,No,Average,Average,46.36,2.417631579,Excellent
573152,Shamik Dixit,Finance,Auditor,56,82.32,75.75,3,89.44,50,4.9,29,No,Poor,Needs Improvement,47.10666667,1.7888,Excellent
109407,Kartik Vala,Finance,Financial Analyst,94,82.1,88.56,4.8,95.93,44,3.2,25,No,Average,Outstanding,60.3,2.180227273,Average
172146,Aaryahi Mahal,Finance,Accountant,69,83.33,89.68,4.4,91.19,43,4.1,2,No,Average,Average,52.24333333,2.120697674,Excellent
419950,Yashvi Varughese,IT,Cybersecurity Specialist,92,93.37,79.95,4.2,82.35,53,3.8,16,No,Poor,Outstanding,63.19,1.553773585,Average
343205,Dishani Andra,HR,Employee Relations,95,69.41,82.95,4.6,99.18,43,4.3,26,Yes,Average,Outstanding,56.33666667,2.306511628,Excellent
224821,Emir Kumer,Marketing,SEO Specialist,52,82.59,91.5,4.8,91.25,36,4.8,15,No,Good,Needs Improvement,46.46333333,2.534722222,Excellent
186740,Nishith Dhillon,Sales,Account Manager,50,64.1,78.61,3.5,82.71,45,4.8,23,No,Poor,Needs Improvement,39.2,1.838,Excellent
813867,Aayush Raman,IT,Cybersecurity Specialist,91,76.66,78.32,4,71.88,53,4.6,23,Yes,Poor,Outstanding,57.22,1.356226415,Excellent
281004,Saira Krishna,IT,Software Engineer,90,77.58,96.28,3.3,96.07,44,3.6,26,No,Excellent,Outstanding,56.96,2.183409091,Average
677386,Nirvaan Chaudhry,Marketing,Marketing Executive,57,71.16,78.93,4.7,94.05,35,4.2,6,No,Poor,Needs Improvement,44.28666667,2.687142857,Excellent
645538,Manikya Raj,Sales,Business Development,62,66.32,98.08,3.7,78.54,50,3.7,7,No,Excellent,Average,44.00666667,1.5708,Average
185852,Dharmajan Contractor,Finance,Financial Analyst,71,71.79,77.31,4.4,93.12,46,4.6,22,No,Poor,Average,49.06333333,2.024347826,Excellent
938488,Advika Sachdeva,HR,Employee Relations,80,81.82,80.58,3.4,97.43,36,4,25,No,Average,Good,55.07333333,2.706388889,Excellent
698504,Heer Khosla,Marketing,Marketing Executive,78,79.43,93.68,4,92.07,47,4.4,27,No,Good,Good,53.81,1.95893617,Excellent
454605,Anya Bassi,HR,Employee Relations,99,83.77,90.8,3.1,93.11,44,3.2,6,No,Good,Outstanding,61.95666667,2.116136364,Average
527711,Amira Kala,HR,HR Manager,52,70.08,92.49,4.8,77.79,50,3.9,3,No,Good,Needs Improvement,42.29333333,1.5558,Average
295187,Diya Sha,IT,Data Analyst,82,69.5,86.8,3.9,85.13,35,3.5,8,No,Average,Good,51.8,2.432285714,Average
532306,Uthkarsh Iyer,Marketing,SEO Specialist,89,92.24,96.18,4.4,95.23,35,3.4,10,No,Excellent,Good,61.88,2.720857143,Average
266915,Ishaan Sastry,Finance,Auditor,87,90.62,81.64,4,95.05,51,4.8,15,Yes,Average,Good,60.54,1.86372549,Excellent
802816,Riya Sekhon,Finance,Auditor,89,89.11,79.58,3.6,82.79,42,4.2,1,Yes,Poor,Good,60.57,1.971190476,Excellent
519176,Anaya Dutt,Marketing,Marketing Executive,90,67.93,94.4,4.7,80.49,42,3.7,2,No,Good,Outstanding,54.21,1.916428571,Average
313460,Gatik Kumer,Marketing,Content Strategist,77,78.9,87.35,3.2,99,40,3.7,3,No,Average,Good,53.03333333,2.475,Average
736217,Alia Uppal,HR,Employee Relations,88,85.85,76.69,3.1,87.92,48,3.3,10,No,Poor,Good,58.98333333,1.831666667,Average
166316,Yuvraj  Borra,Sales,Business Development,71,84.55,91.57,5,74.49,51,3.4,28,No,Good,Average,53.51666667,1.460588235,Average
171279,Manikya Date,Marketing,Content Strategist,58,91.15,94.09,4.9,80.61,38,3.6,12,No,Good,Needs Improvement,51.35,2.121315789,Average
961997,Yuvraj  Vora,IT,Data Analyst,85,66.55,91.94,4.3,75.11,50,3.5,17,No,Good,Good,51.95,1.5022,Average
391668,Prisha Sen,Sales,Sales Executive,74,83.53,75.87,3.3,88.17,55,3.8,9,No,Poor,Average,53.61,1.603090909,Average
821807,Himmat Balasubramanian,HR,HR Manager,75,89.91,93.46,4.3,87.59,42,4.6,20,No,Good,Good,56.40333333,2.08547619,Excellent
660347,Lagan Desai,Marketing,SEO Specialist,67,72.33,76.59,3.8,97.16,41,3.2,5,No,Poor,Average,47.71,2.369756098,Average
142969,Tanya Sodhi,Sales,Sales Executive,88,65.25,89.95,3.2,92.22,38,3.8,22,No,Average,Good,52.15,2.426842105,Average
479925,Sara Lala,Sales,Business Development,65,92.66,82.98,3,76.69,48,3.5,14,No,Average,Average,53.55333333,1.597708333,Average
587669,Ahana  Hari,HR,Employee Relations,57,63.68,83.13,4.1,98.21,40,3,5,No,Average,Needs Improvement,41.59333333,2.45525,Average
138012,Jiya Arora,Marketing,Content Strategist,90,77.26,76.82,3.2,74.73,38,3.4,13,No,Poor,Outstanding,56.82,1.966578947,Average
720596,Piya Salvi,Marketing,SEO Specialist,70,61.58,78.07,4,77.59,36,4,15,No,Poor,Average,45.19333333,2.155277778,Excellent
296089,Shalv Ratti,Sales,Sales Executive,96,83.51,84.51,4.6,77.87,44,3.9,27,No,Average,Outstanding,61.37,1.769772727,Average
877306,Azad Ahluwalia,IT,Software Engineer,79,77.16,78.05,4.6,82.32,46,3.9,19,No,Poor,Good,53.58666667,1.789565217,Average
251009,Eva Zacharia,IT,Data Analyst,92,92.01,81.12,5,75.14,37,3.5,0,No,Average,Outstanding,63.00333333,2.030810811,Average
785523,Tara Chowdhury,HR,Recruitment Specialist,80,82.44,96.87,5,81.07,43,3.5,9,No,Excellent,Good,55.81333333,1.885348837,Average
801732,Fateh Dara,IT,Data Analyst,93,85.55,99.28,4.7,95,49,4.5,23,Yes,Excellent,Outstanding,61.08333333,1.93877551,Excellent
696500,Anay Deshmukh,Sales,Account Manager,56,70.47,85.25,3.2,98.95,48,4.7,10,No,Average,Needs Improvement,43.22333333,2.061458333,Excellent
529153,Nakul Dâ€™Alia,Marketing,SEO Specialist,96,92.37,81.84,4.7,95.31,51,4.3,5,Yes,Average,Outstanding,64.35666667,1.868823529,Excellent
812887,Bhavin Subramaniam,HR,Employee Relations,85,61.91,90.22,3.6,81.09,52,3.3,30,No,Good,Good,50.17,1.559423077,Average
383358,Anahita Chawla,IT,Cybersecurity Specialist,75,68.32,76.3,4.2,70.17,35,4.9,15,No,Poor,Good,49.17333333,2.004857143,Excellent
882546,Oorja Chanda,Sales,Business Development,51,83.35,92.84,3.5,95.3,37,3.1,4,No,Good,Needs Improvement,45.95,2.575675676,Average
977312,Nitara Deep,HR,Recruitment Specialist,85,84.95,91.06,4.4,84.81,54,4.1,6,No,Good,Good,58.11666667,1.570555556,Excellent
724892,Vihaan Bahri,Finance,Auditor,78,85.46,85.77,4.3,76.44,48,4.3,11,No,Average,Good,55.92,1.5925,Excellent
530706,Hunar Chaudhuri,Finance,Financial Analyst,64,83.07,95.8,4.5,86.83,50,4.5,11,No,Excellent,Average,50.52333333,1.7366,Excellent
705580,Kartik Sangha,Marketing,Marketing Executive,90,60.64,97.84,4.3,93.21,49,4.5,18,Yes,Excellent,Outstanding,51.64666667,1.902244898,Excellent
388918,Stuvan Wadhwa,IT,Software Engineer,82,78.52,81.42,4.4,82.41,42,4.4,8,No,Average,Good,54.97333333,1.962142857,Excellent
127287,Tara Dhingra,HR,Recruitment Specialist,81,67.58,81.02,4.5,95.47,47,3.3,5,No,Average,Good,51.02666667,2.031276596,Average
927818,Kismat Rout,IT,Cybersecurity Specialist,78,76.68,96.97,3.6,76.55,45,4.3,14,No,Excellent,Good,52.76,1.701111111,Excellent
430810,Nitara Kapur,IT,Data Analyst,59,88.35,95.22,4.2,81.84,42,4.2,29,No,Excellent,Needs Improvement,50.51666667,1.948571429,Excellent
701419,Aarav Sekhon,Sales,Business Development,85,63.13,97.25,3.5,88.92,44,5,0,No,Excellent,Good,50.54333333,2.020909091,Excellent
902856,Tara Arya,IT,Data Analyst,95,61.55,93.97,4.2,74.25,54,3.8,0,No,Good,Outstanding,53.58333333,1.375,Average
